CRASH DATE,CRASH TIME,ZIP CODE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
2021-01-02,1900-01-01 18:00:00,10470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,6,4,2,9,3,9,9,7
2021-01-03,1900-01-01 13:05:00,10016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 04:15:00,11422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,6,4,2,3,9,9,9,7
2021-01-03,1900-01-01 14:20:00,11235.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,10,6,4,2,3,9,9,9,7
2021-01-03,1900-01-01 08:07:00,10454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,9,7,9,9,7
2021-01-03,1900-01-01 11:52:00,11208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,9,7,9,9,7
2021-01-03,1900-01-01 22:30:00,10021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,0,9,9,7
2021-01-03,1900-01-01 18:08:00,11236.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,10,6,4,2,5,3,9,9,7
2021-01-03,1900-01-01 17:00:00,10026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 18:45:00,11203.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,4,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 10:41:00,10304.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-03,1900-01-01 18:00:00,10305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 09:30:00,11418.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-03,1900-01-01 22:00:00,11104.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,3,9,7
2021-01-03,1900-01-01 17:30:00,10075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,6,9,9,7
2021-01-03,1900-01-01 17:15:00,11375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 17:00:00,11208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-03,1900-01-01 19:24:00,11210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 06:00:00,11207.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 08:50:00,10306.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,8,9,9,7
2021-01-03,1900-01-01 15:00:00,11385.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,10,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 07:46:00,11207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-03,1900-01-01 00:20:00,11208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-03,1900-01-01 11:30:00,11223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 16:50:00,11367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,8,3,9,9,7
2021-01-03,1900-01-01 16:30:00,10301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 04:15:00,11423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-03,1900-01-01 12:55:00,11691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,3,7,9,9,7
2021-01-03,1900-01-01 12:10:00,10118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,6,4,2,3,7,9,9,7
2021-01-03,1900-01-01 08:10:00,11212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,6,4,2,1,1,9,9,7
2021-01-03,1900-01-01 19:44:00,10454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 02:49:00,10019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,7,3,9,9,7
2021-01-03,1900-01-01 16:35:00,10458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 17:20:00,11375.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-03,1900-01-01 11:00:00,11373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 14:57:00,11358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 22:27:00,11213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 17:10:00,10002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-03,1900-01-01 04:00:00,10304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 22:59:00,11221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,6,4,2,3,9,9,9,7
2021-01-03,1900-01-01 15:50:00,11218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 08:40:00,11420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 16:00:00,10453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,7,9,9,7
2021-01-03,1900-01-01 02:30:00,10002.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,2,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 18:14:00,10012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10,6,4,2,7,9,9,9,7
2021-01-03,1900-01-01 12:15:00,11223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 13:00:00,11231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,6,4,2,3,3,3,9,7
2021-01-03,1900-01-01 16:10:00,10312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 00:45:00,10307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,3,9,7
2021-01-03,1900-01-01 09:00:00,10457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,6,4,2,3,7,9,9,7
2021-01-03,1900-01-01 07:00:00,11385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-03,1900-01-01 04:30:00,11212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,3,3,7
2021-01-03,1900-01-01 10:07:00,10036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,1,9,9,9,7
2021-01-03,1900-01-01 01:37:00,10457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,6,4,2,3,3,3,9,7
2021-01-03,1900-01-01 11:11:00,11222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,7,7,9,9,7
2021-01-03,1900-01-01 15:37:00,10454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,6,4,2,7,7,9,9,7
2021-01-03,1900-01-01 17:50:00,11201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 19:34:00,11207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 07:00:00,10004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,10,6,4,2,3,9,9,9,7
2021-01-03,1900-01-01 08:00:00,11378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 18:53:00,11436.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-03,1900-01-01 08:20:00,10451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,1,9,9,9,7
2021-01-03,1900-01-01 11:00:00,11214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 12:45:00,11372.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-03,1900-01-01 18:00:00,11215.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,2,6,4,2,3,0,9,9,7
2021-01-03,1900-01-01 20:12:00,11434.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,10,6,4,2,6,3,9,9,7
2021-01-03,1900-01-01 02:45:00,11436.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-03,1900-01-01 17:07:00,11204.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,2,6,4,2,0,3,9,9,7
2021-01-03,1900-01-01 15:10:00,11233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 14:55:00,11364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,9,3,9,9,7
2021-01-03,1900-01-01 07:45:00,11222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,6,4,2,3,1,9,9,7
2021-01-03,1900-01-01 13:30:00,11215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,3,9,7
2021-01-03,1900-01-01 11:30:00,10025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 14:00:00,11225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,6,4,2,1,3,9,9,7
2021-01-03,1900-01-01 12:30:00,11201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-03,1900-01-01 00:55:00,10468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,6,4,2,3,3,3,9,7
2021-01-03,1900-01-01 00:34:00,10312.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,10,6,4,2,3,3,3,9,7
2021-01-03,1900-01-01 17:30:00,11377.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-03,1900-01-01 18:15:00,11419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 17:40:00,10304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,5,9,9,7
2021-01-03,1900-01-01 21:20:00,10452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,6,4,2,7,3,3,3,7
2021-01-03,1900-01-01 07:35:00,11101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 11:52:00,10014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,9,3,9,9,7
2021-01-03,1900-01-01 10:15:00,11373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,0,9,9,7
2021-01-03,1900-01-01 11:37:00,11209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,6,3,9,9,7
2021-01-03,1900-01-01 11:30:00,11230.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-03,1900-01-01 13:00:00,11413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,3,3,7
2021-01-03,1900-01-01 14:20:00,11101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 16:50:00,11234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-03,1900-01-01 10:45:00,11432.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,10,6,4,2,3,9,9,9,7
2021-01-03,1900-01-01 06:50:00,10451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,5,9,9,7
2021-01-03,1900-01-01 22:00:00,11203.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,2,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 17:45:00,11004.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,10,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 08:00:00,11369.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 12:50:00,11249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10,6,4,2,3,4,9,9,7
2021-01-03,1900-01-01 16:08:00,11362.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 08:40:00,11218.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,8,3,9,9,7
2021-01-03,1900-01-01 17:00:00,11233.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,2,6,4,2,3,3,3,9,7
2021-01-03,1900-01-01 18:45:00,11101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-03,1900-01-01 19:48:00,10472.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,10,6,4,2,3,9,9,9,7
2021-01-03,1900-01-01 12:30:00,11375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 15:50:00,10467.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,0,9,9,9,7
2021-01-03,1900-01-01 17:00:00,10454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-03,1900-01-01 02:10:00,10032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 00:25:00,10001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 17:15:00,11208.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-03,1900-01-01 21:45:00,11435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,3,7,9,9,7
2021-01-03,1900-01-01 17:29:00,11230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 21:40:00,10460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-03,1900-01-01 10:00:00,11211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,7,9,9,7
2021-01-03,1900-01-01 11:30:00,11217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-03,1900-01-01 08:10:00,10029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-04,1900-01-01 00:10:00,10027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10,6,4,2,3,3,3,9,7
2021-01-04,1900-01-01 04:46:00,10016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,3,3,9,9,7
2021-01-04,1900-01-01 15:10:00,10016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,0,9,9,7
2021-01-04,1900-01-01 12:18:00,11235.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,0,9,9,7
2021-01-04,1900-01-01 19:52:00,11235.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,9,0,9,9,7
2021-01-04,1900-01-01 16:05:00,11237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,9,3,9,9,7
2021-01-04,1900-01-01 11:41:00,10029.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,2,6,4,2,6,0,9,9,7
2021-01-04,1900-01-01 15:30:00,10459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-04,1900-01-01 02:50:00,11236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,6,4,2,3,3,9,9,7
2021-01-04,1900-01-01 09:00:00,10032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-04,1900-01-01 06:16:00,11201.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-04,1900-01-01 17:38:00,10301.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,10,6,4,2,3,3,3,3,7
2021-01-04,1900-01-01 22:08:00,11375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,3,9,7
2021-01-04,1900-01-01 16:30:00,11385.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,2,6,4,2,3,3,9,9,7
2021-01-04,1900-01-01 21:30:00,10014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-04,1900-01-01 17:17:00,11379.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-04,1900-01-01 18:14:00,10027.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5,2,6,4,2,3,3,9,9,7
2021-01-04,1900-01-01 15:45:00,11226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-04,1900-01-01 19:00:00,11433.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,2,6,4,2,3,3,9,9,7
2021-01-04,1900-01-01 06:45:00,11422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-04,1900-01-01 19:31:00,10453.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,2,6,4,2,3,9,9,9,7
2021-01-04,1900-01-01 22:03:00,11413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-04,1900-01-01 13:18:00,10027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,1,9,9,7
2021-01-04,1900-01-01 18:35:00,10021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,6,9,9,9,7
2021-01-04,1900-01-01 18:00:00,10013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,6,4,2,3,3,9,9,7
2021-01-04,1900-01-01 14:20:00,11214.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-04,1900-01-01 12:20:00,10456.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-04,1900-01-01 08:30:00,10462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,6,9,9,9,7
2021-01-04,1900-01-01 01:15:00,11432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-04,1900-01-01 20:35:00,10034.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-04,1900-01-01 17:08:00,11213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-04,1900-01-01 13:30:00,11368.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-04,1900-01-01 11:30:00,11229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-04,1900-01-01 13:00:00,10458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-04,1900-01-01 18:10:00,10467.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,10,6,4,2,3,9,9,9,7
2021-01-04,1900-01-01 11:50:00,10001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,6,4,2,3,9,9,9,7
2021-01-04,1900-01-01 10:18:00,10006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,7,3,9,9,7
2021-01-04,1900-01-01 06:25:00,10304.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,3,6,4,2,3,3,9,9,7
2021-01-04,1900-01-01 19:45:00,11221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-04,1900-01-01 21:17:00,11415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-04,1900-01-01 12:42:00,10462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,7,9,9,7
2021-01-04,1900-01-01 18:40:00,11226.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,2,6,4,2,3,0,9,9,7
2021-01-04,1900-01-01 14:20:00,11225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,1,9,9,9,7
2021-01-04,1900-01-01 07:35:00,11226.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-04,1900-01-01 11:00:00,11385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-04,1900-01-01 16:36:00,10035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,6,3,9,9,7
2021-01-04,1900-01-01 13:05:00,11103.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,7,9,9,9,7
2021-01-04,1900-01-01 10:55:00,10014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-04,1900-01-01 22:00:00,10306.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,2,6,4,2,3,3,9,9,7
2021-01-04,1900-01-01 02:00:00,11413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,9,3,9,9,7
2021-01-04,1900-01-01 11:00:00,11222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-04,1900-01-01 13:15:00,11385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-04,1900-01-01 17:00:00,11357.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,2,6,4,2,3,3,9,9,7
2021-01-04,1900-01-01 15:46:00,10026.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,6,6,4,2,3,0,9,9,7
2021-01-04,1900-01-01 17:17:00,11217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-04,1900-01-01 08:48:00,10128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-04,1900-01-01 12:19:00,11369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,6,1,9,9,7
2021-01-04,1900-01-01 14:21:00,10312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-04,1900-01-01 19:30:00,10032.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,10,6,4,2,0,9,9,9,7
2021-01-04,1900-01-01 13:50:00,11221.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,10,6,4,2,3,3,9,9,7
2021-01-04,1900-01-01 18:00:00,11249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,7,3,9,9,7
2021-01-04,1900-01-01 19:55:00,10460.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-04,1900-01-01 12:15:00,11378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,6,4,2,3,9,9,9,7
2021-01-04,1900-01-01 09:50:00,11249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,6,4,2,3,9,9,9,7
2021-01-04,1900-01-01 22:26:00,11219.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9,10,6,4,2,3,3,9,9,7
